radiologist,inferred_pathology,volume_category,radiomic_category,with_segmentation,correct_prediction,confidence,response_time
Radiologist #3,Postoperative glioma resection,,,True,0,6,24.472565889358521
Radiologist #3,Postoperative glioma resection,,,True,0,6,15.238720893859863
Radiologist #3,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,8.7532103061676025
Radiologist #3,Postoperative glioma resection,,,True,1,7,17.576309680938721
Radiologist #3,Presurgical glioma,,,True,1,5,30.454363107681274
Radiologist #3,Presurgical glioma,,,True,1,5,15.888283967971802
Radiologist #3,Presurgical glioma,,,True,1,6,21.378671169281009
Radiologist #3,Presurgical glioma,,,True,1,9,11.703946352005005
Radiologist #3,Postoperative glioma resection,,,True,1,5,27.748469352722168
Radiologist #3,Presurgical glioma,Small,Irregular/Complex Single,True,1,7,14.604278802871704
Radiologist #3,Presurgical glioma,Large,Irregular/Complex Single,True,1,6,18.75937128067017
Radiologist #3,Presurgical glioma,,,True,1,6,11.727110147476196
Radiologist #3,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,7,29.809554576873779
Radiologist #3,Presurgical glioma,Medium,Infiltrative Single,True,1,8,8.9087646007537842
Radiologist #3,Postoperative glioma resection,,,True,0,7,13.65292263031006
Radiologist #3,Presurgical glioma,Very Large,Infiltrative Single,True,1,6,21.061972141265869
Radiologist #3,Presurgical glioma,,,True,1,6,21.70762825012207
Radiologist #3,Presurgical glioma,,,True,1,7,19.525255680084229
Radiologist #3,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,10.357437372207642
Radiologist #3,Presurgical glioma,,,True,0,6,15.366673469543455
Radiologist #3,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,8,28.551409244537357
Radiologist #3,Presurgical glioma,Micro,Irregular/Complex Single,True,0,7,14.392574310302734
Radiologist #3,Presurgical glioma,,,True,1,6,23.329378843307492
Radiologist #3,Presurgical glioma,Very Large,Multiple,True,1,7,13.527935743331909
Radiologist #3,Presurgical glioma,,,True,1,4,46.931087732315063
Radiologist #3,Metastases,Micro,Multiple,True,1,6,22.397408962249759
Radiologist #3,Postoperative glioma resection,,,True,0,6,23.930076837539676
Radiologist #3,Presurgical glioma,Micro,Irregular/Complex Single,True,1,5,23.155260324478149
Radiologist #3,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,9,8.8415188789367676
Radiologist #3,Postoperative glioma resection,,,True,0,6,14.584887742996216
Radiologist #3,Postoperative glioma resection,,,True,1,5,34.444114923477173
Radiologist #3,Postoperative glioma resection,,,True,1,4,25.562222719192505
Radiologist #3,Presurgical glioma,Micro,Irregular/Complex Single,True,1,6,20.00291895866394
Radiologist #3,Metastases,Medium,Irregular/Complex Single,True,1,6,15.714160203933716
Radiologist #3,Metastases,Micro,Well-circumscribed Single,True,1,5,46.927858829498291
Radiologist #3,Postoperative glioma resection,,,True,1,5,26.866148948669437
Radiologist #3,Meningioma,Very Large,Irregular/Complex Single,True,1,8,10.037337779998779
Radiologist #3,Postoperative glioma resection,,,True,0,7,11.483667850494385
Radiologist #3,Presurgical glioma,,,True,1,6,35.787138223648071
Radiologist #3,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,11.416947603225708
Radiologist #3,Postoperative glioma resection,,,True,0,5,22.891253709793091
Radiologist #3,Presurgical glioma,,,True,1,8,15.061481714248655
Radiologist #3,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,7.5950138568878174
Radiologist #3,Presurgical glioma,,,True,1,7,12.3296058177948
Radiologist #3,Postoperative glioma resection,Very Large,Multiple,True,1,8,13.854356288909912
Radiologist #3,Presurgical glioma,Large,Irregular/Complex Single,True,1,5,16.727372169494629
Radiologist #3,Postoperative glioma resection,,,True,1,6,31.93258619308472
Radiologist #3,Presurgical glioma,,,True,0,6,19.71873664855957
Radiologist #3,Postoperative glioma resection,Micro,Infiltrative Single,True,1,7,25.505246877670288
Radiologist #3,Postoperative glioma resection,,,True,0,6,72.4072425365448
Radiologist #3,Presurgical glioma,Micro,Irregular/Complex Single,True,1,7,29.27680611610413
Radiologist #3,Presurgical glioma,Micro,Well-circumscribed Single,True,1,6,35.74864387512207
Radiologist #3,Presurgical glioma,,,True,1,6,81.001617431640625
Radiologist #3,Paediatric presurgical tumour,Small,Irregular/Complex Single,True,1,7,19.763273239135746
Radiologist #3,Presurgical glioma,,,True,0,8,14.648350238800049
Radiologist #3,Postoperative glioma resection,,,True,0,5,29.230543613433841
Radiologist #3,Presurgical glioma,Micro,Irregular/Complex Single,True,0,5,28.092128992080688
Radiologist #3,Postoperative glioma resection,,,True,0,5,69.065199375152588
Radiologist #3,Presurgical glioma,,,True,0,7,28.781441450119019
Radiologist #3,Meningioma,Medium,Irregular/Complex Single,True,1,8,29.487842559814453
Radiologist #3,Presurgical glioma,,,True,1,6,17.856746912002563
Radiologist #3,Presurgical glioma,,,True,1,8,18.126427173614506
Radiologist #3,Metastases,Large,Irregular/Complex Single,True,1,8,33.054172039031982
Radiologist #3,Postoperative glioma resection,,,True,1,4,57.73519492149353
Radiologist #3,Presurgical glioma,,,True,1,6,71.723314762115479
Radiologist #3,Presurgical glioma,Very Large,Infiltrative Single,True,0,4,41.28281569480896
Radiologist #3,Presurgical glioma,,,True,0,6,21.210645198822021
Radiologist #3,Postoperative glioma resection,,,True,1,7,62.495418071746826
Radiologist #3,Meningioma,Very Large,Irregular/Complex Single,True,1,9,14.423149824142456
Radiologist #3,Presurgical glioma,,,True,0,4,57.072494745254517
Radiologist #3,Presurgical glioma,,,True,0,5,36.030135869979858
Radiologist #3,Presurgical glioma,Large,Irregular/Complex Single,True,1,7,19.730034351348881
Radiologist #3,Postoperative glioma resection,,,True,0,7,30.836185932159424
Radiologist #3,Presurgical glioma,,,True,1,5,30.266978025436401
Radiologist #3,Presurgical glioma,,,True,1,6,37.806683778762817
Radiologist #3,Meningioma,Medium,Irregular/Complex Single,True,1,8,28.118827342987061
Radiologist #3,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,8,58.263697385787971
Radiologist #3,Meningioma,Very Large,Irregular/Complex Single,True,1,8,12.651722192764282
Radiologist #3,Paediatric presurgical tumour,,,True,0,9,86.72516655921936
Radiologist #5,Presurgical glioma,,,False,0,7,46.108346462249763
Radiologist #5,Postoperative glioma resection,,,False,1,8,38.492860794067383
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,20.059990882873532
Radiologist #5,Paediatric presurgical tumour,,,False,1,6,26.09380316734314
Radiologist #5,Postoperative glioma resection,,,False,0,9,40.381272077560425
Radiologist #5,Postoperative glioma resection,Micro,Infiltrative Single,False,0,9,34.900230884552002
Radiologist #5,Presurgical glioma,,,False,1,10,13.989383220672607
Radiologist #5,Presurgical glioma,Large,Infiltrative Single,False,1,9,25.184992551803589
Radiologist #5,Postoperative glioma resection,,,False,1,9,15.144498825073242
Radiologist #5,Presurgical glioma,,,False,1,7,54.632365703582771
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,False,1,7,21.64171934127808
Radiologist #5,Presurgical glioma,Micro,Infiltrative Single,False,0,5,98.094485282897963
Radiologist #5,Presurgical glioma,,,False,1,9,13.94683003425598
Radiologist #5,Postoperative glioma resection,,,False,1,9,14.015604019165041
Radiologist #5,Postoperative glioma resection,,,False,0,7,17.949992179870605
Radiologist #5,Presurgical glioma,Medium,Infiltrative Single,False,1,1,97.048142910003662
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,False,0,1,150.25444173812866
Radiologist #5,Presurgical glioma,,,False,1,7,112.80717062950134
Radiologist #5,Presurgical glioma,,,False,1,8,20.21497106552124
Radiologist #5,Paediatric presurgical tumour,,,False,1,3,61.827111005783081
Radiologist #5,Postoperative glioma resection,,,False,1,7,20.557943820953369
Radiologist #5,Presurgical glioma,Small,Irregular/Complex Single,False,1,5,16.997452020645142
Radiologist #5,Postoperative glioma resection,Medium,Irregular/Complex Single,False,0,7,17.686445951461792
Radiologist #5,Presurgical glioma,,,False,1,9,22.709737539291385
Radiologist #5,Postoperative glioma resection,,,False,1,9,11.017423152923584
Radiologist #5,Presurgical glioma,,,False,1,2,56.863764047622681
Radiologist #5,Presurgical glioma,Large,Irregular/Complex Single,False,0,7,19.013093948364254
Radiologist #5,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,10,17.203002691268921
Radiologist #5,Meningioma,Very Large,Irregular/Complex Single,False,1,10,23.224102258682251
Radiologist #5,Meningioma,Medium,Irregular/Complex Single,False,0,5,344.75240516662598
Radiologist #5,Postoperative glioma resection,Small,Multiple,False,0,4,23.337407350540161
Radiologist #5,Postoperative glioma resection,,,False,1,9,9.4314501285552979
Radiologist #5,Metastases,Micro,Well-circumscribed Single,False,0,5,120.76360464096069
Radiologist #5,Presurgical glioma,,,False,1,7,36.444224834442139
Radiologist #5,Postoperative glioma resection,,,False,1,6,18.731610059738159
Radiologist #5,Presurgical glioma,,,False,1,10,9.5987439155578596
Radiologist #5,Postoperative glioma resection,,,False,1,7,10.741403341293337
Radiologist #5,Presurgical glioma,,,False,1,7,16.377234697341919
Radiologist #5,Postoperative glioma resection,,,False,1,3,27.014952421188354
Radiologist #5,Presurgical glioma,,,False,0,5,14.011057138442991
Radiologist #5,Postoperative glioma resection,,,False,1,5,17.674030065536499
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,9.9889142513275164
Radiologist #5,Presurgical glioma,,,False,1,8,133.45375037193298
Radiologist #5,Paediatric presurgical tumour,Very Large,Infiltrative Single,False,1,10,13.8366539478302
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,False,1,9,14.58118772506714
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,False,1,6,17.127907752990723
Radiologist #5,Presurgical glioma,,,False,1,7,29.420153617858887
Radiologist #5,Presurgical glioma,,,False,1,7,26.32982063293457
Radiologist #5,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,10,12.483383893966677
Radiologist #5,Postoperative glioma resection,Very Large,Infiltrative Single,False,1,5,17.128018617630005
Radiologist #5,Presurgical glioma,Small,Infiltrative Single,False,0,5,21.939748048782349
Radiologist #5,Presurgical glioma,,,False,1,3,36.117823362350464
Radiologist #5,Presurgical glioma,Medium,Infiltrative Single,False,1,6,52.49369215965271
Radiologist #5,Presurgical glioma,,,False,1,8,15.21783447265625
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,False,1,8,9.8199434280395508
Radiologist #5,Postoperative glioma resection,,,False,0,8,14.598666667938232
Radiologist #5,Presurgical glioma,,,False,0,7,22.687481164932251
Radiologist #5,Presurgical glioma,Micro,Single Lesion (Unclassified),False,0,7,12.727699995040894
Radiologist #5,Presurgical glioma,,,False,1,7,28.288418292999268
Radiologist #5,Presurgical glioma,Medium,Irregular/Complex Single,False,1,9,14.178509473800659
Radiologist #5,Presurgical glioma,,,False,1,5,35.659692287445068
Radiologist #5,Presurgical glioma,Large,Irregular/Complex Single,False,1,8,50.953529596328735
Radiologist #5,Presurgical glioma,,,False,1,7,15.600742101669312
Radiologist #5,Meningioma,Very Large,Irregular/Complex Single,False,1,8,13.633992671966553
Radiologist #5,Postoperative glioma resection,,,False,1,8,47.553420066833496
Radiologist #5,Presurgical glioma,,,False,1,9,12.962998151779177
Radiologist #5,Paediatric presurgical tumour,,,False,1,4,22.597805976867679
Radiologist #5,Postoperative glioma resection,,,False,1,8,16.906128644943237
Radiologist #5,Presurgical glioma,,,False,1,8,20.269266128540039
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,False,1,9,21.111522674560547
Radiologist #5,Presurgical glioma,,,False,1,7,9.6989293098449707
Radiologist #5,Meningioma,Large,Irregular/Complex Single,False,0,5,21.353148221969604
Radiologist #5,Presurgical glioma,Small,Irregular/Complex Single,False,0,7,115.06761717796326
Radiologist #5,Paediatric presurgical tumour,,,False,1,8,20.183864831924438
Radiologist #5,Presurgical glioma,,,False,1,7,17.233430624008179
Radiologist #5,Postoperative glioma resection,Micro,Irregular/Complex Single,False,0,7,17.713174343109131
Radiologist #5,Postoperative glioma resection,Medium,Infiltrative Single,False,0,7,12.324640512466431
Radiologist #5,Presurgical glioma,Large,Irregular/Complex Single,False,0,4,25.937793970108032
Radiologist #5,Postoperative glioma resection,,,False,1,6,34.28834056854248
Radiologist #5,Postoperative glioma resection,,,False,1,8,11.945864915847778
Radiologist #5,Presurgical glioma,,,False,0,3,40.56847882270813
Radiologist #5,Presurgical glioma,Very Large,Irregular/Complex Single,False,0,4,33.899786710739136
Radiologist #5,Presurgical glioma,,,False,1,7,17.931630611419678
Radiologist #5,Paediatric presurgical tumour,Medium,Infiltrative Single,False,1,7,13.163369655609131
Radiologist #5,Presurgical glioma,,,False,1,7,96.040024518966675
Radiologist #5,Meningioma,Very Large,Well-circumscribed Single,False,1,8,12.190265655517578
Radiologist #5,Postoperative glioma resection,Medium,Infiltrative Single,False,0,7,14.925288200378418
Radiologist #5,Postoperative glioma resection,Medium,Irregular/Complex Single,False,0,7,14.197818040847778
Radiologist #5,Presurgical glioma,,,False,1,7,12.169277191162109
Radiologist #5,Presurgical glioma,,,False,1,7,121.79498910903931
Radiologist #5,Presurgical glioma,,,False,1,8,10.694206714630129
Radiologist #5,Postoperative glioma resection,,,False,1,7,8.0058441162109375
Radiologist #5,Presurgical glioma,,,False,1,8,6.7068793773651123
Radiologist #5,Presurgical glioma,Medium,Irregular/Complex Single,False,0,6,15.791993379592896
Radiologist #5,Presurgical glioma,,,False,1,7,18.073557615280151
Radiologist #5,Postoperative glioma resection,Very Large,Infiltrative Single,False,1,5,36.874244213104248
Radiologist #5,Postoperative glioma resection,Micro,Single Lesion (Unclassified),False,0,7,10.430684566497805
Radiologist #5,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,6,14.793814420700071
Radiologist #5,Metastases,Micro,Multiple,False,0,5,25.857129335403439
Radiologist #5,Postoperative glioma resection,,,False,1,8,7.6753106117248526
Radiologist #5,Presurgical glioma,,,True,1,4,102.82858228683472
Radiologist #5,Postoperative glioma resection,,,True,1,2,44.78177285194397
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,11.101114988327026
Radiologist #5,Paediatric presurgical tumour,,,True,1,8,12.429193496704102
Radiologist #5,Postoperative glioma resection,,,True,0,9,9.0457162857055664
Radiologist #5,Postoperative glioma resection,Micro,Infiltrative Single,True,0,3,25.743196725845337
Radiologist #5,Presurgical glioma,,,True,1,9,11.344437599182127
Radiologist #5,Presurgical glioma,Large,Infiltrative Single,True,1,10,14.184875965118408
Radiologist #5,Postoperative glioma resection,,,True,1,9,10.411568880081177
Radiologist #5,Presurgical glioma,,,True,1,3,16.454282283782959
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,True,1,7,12.266736745834351
Radiologist #5,Presurgical glioma,Micro,Infiltrative Single,True,0,3,18.742817640304565
Radiologist #5,Presurgical glioma,,,True,1,10,23.13007760047913
Radiologist #5,Postoperative glioma resection,,,True,1,10,15.268128395080566
Radiologist #5,Postoperative glioma resection,,,True,0,3,28.401579141616821
Radiologist #5,Presurgical glioma,Medium,Infiltrative Single,True,1,5,25.63967490196228
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,19.870823383331299
Radiologist #5,Presurgical glioma,,,True,0,6,21.377770662307739
Radiologist #5,Presurgical glioma,,,True,1,8,16.086086988449097
Radiologist #5,Paediatric presurgical tumour,,,True,1,8,16.235443830490112
Radiologist #5,Postoperative glioma resection,,,True,0,3,40.944561719894409
Radiologist #5,Presurgical glioma,Small,Irregular/Complex Single,True,1,8,11.972813844680786
Radiologist #5,Postoperative glioma resection,Medium,Irregular/Complex Single,True,1,5,20.116855144500729
Radiologist #5,Presurgical glioma,,,True,1,8,12.372837781906128
Radiologist #5,Postoperative glioma resection,,,True,1,9,13.521742343902588
Radiologist #5,Presurgical glioma,,,True,1,9,13.947214126586914
Radiologist #5,Presurgical glioma,Large,Irregular/Complex Single,True,1,8,12.808538675308228
Radiologist #5,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,10,11.469491720199583
Radiologist #5,Meningioma,Very Large,Irregular/Complex Single,True,1,10,10.338630676269531
Radiologist #5,Meningioma,Medium,Irregular/Complex Single,True,0,10,16.413984060287476
Radiologist #5,Postoperative glioma resection,Small,Multiple,True,1,4,13.756585359573364
Radiologist #5,Postoperative glioma resection,,,True,1,3,18.663869380950928
Radiologist #5,Metastases,Micro,Well-circumscribed Single,True,0,8,16.70109486579895
Radiologist #5,Presurgical glioma,,,True,1,8,15.390420913696287
Radiologist #5,Postoperative glioma resection,,,True,0,4,15.225180387496948
Radiologist #5,Presurgical glioma,,,True,1,10,9.6465299129486084
Radiologist #5,Postoperative glioma resection,,,True,1,9,16.739020824432373
Radiologist #5,Presurgical glioma,,,True,1,9,48.170451164245605
Radiologist #5,Postoperative glioma resection,,,True,0,6,30.912259578704838
Radiologist #5,Presurgical glioma,,,True,1,6,17.120603322982788
Radiologist #5,Postoperative glioma resection,,,True,1,6,16.3426513671875
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,10.804852485656738
Radiologist #5,Presurgical glioma,,,True,1,9,10.675173997879028
Radiologist #5,Paediatric presurgical tumour,Very Large,Infiltrative Single,True,1,10,23.360887765884399
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,10.342864513397217
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,16.841350555419922
Radiologist #5,Presurgical glioma,,,True,1,8,12.35242486000061
Radiologist #5,Presurgical glioma,,,True,0,3,17.819619417190552
Radiologist #5,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,9,8.940716028213501
Radiologist #5,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,9,8.7186498641967773
Radiologist #5,Presurgical glioma,Small,Infiltrative Single,True,1,6,29.507784128189087
Radiologist #5,Presurgical glioma,,,True,1,6,12.179941415786743
Radiologist #5,Presurgical glioma,Medium,Infiltrative Single,True,1,4,12.113400936126707
Radiologist #5,Presurgical glioma,,,True,1,9,14.256844043731689
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,15.902443170547484
Radiologist #5,Postoperative glioma resection,,,True,0,6,16.459876775741577
Radiologist #5,Presurgical glioma,,,True,0,1,34.621356964111328
Radiologist #5,Presurgical glioma,Micro,Single Lesion (Unclassified),True,0,8,9.4045820236206037
Radiologist #5,Presurgical glioma,,,True,1,9,12.655605554580688
Radiologist #5,Presurgical glioma,Medium,Irregular/Complex Single,True,1,8,57.315905570983887
Radiologist #5,Presurgical glioma,,,True,1,8,9.5054843425750715
Radiologist #5,Presurgical glioma,Large,Irregular/Complex Single,True,1,9,11.050522804260254
Radiologist #5,Presurgical glioma,,,True,1,7,11.165377378463743
Radiologist #5,Meningioma,Very Large,Irregular/Complex Single,True,1,10,11.536421775817873
Radiologist #5,Postoperative glioma resection,,,True,1,9,12.518131971359251
Radiologist #5,Presurgical glioma,,,True,1,9,8.7683472633361816
Radiologist #5,Paediatric presurgical tumour,,,True,0,5,11.289660930633543
Radiologist #5,Postoperative glioma resection,,,True,1,8,10.782993078231812
Radiologist #5,Presurgical glioma,,,True,1,9,11.463326930999756
Radiologist #5,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,11.759220600128174
Radiologist #5,Presurgical glioma,,,True,1,8,17.095669984817505
Radiologist #5,Meningioma,Large,Irregular/Complex Single,True,1,10,21.214390277862549
Radiologist #5,Presurgical glioma,Small,Irregular/Complex Single,True,1,5,23.322587966918945
Radiologist #5,Paediatric presurgical tumour,,,True,1,9,26.135499238967896
Radiologist #5,Presurgical glioma,,,True,1,7,11.461157321929932
Radiologist #5,Postoperative glioma resection,Micro,Irregular/Complex Single,True,1,6,18.743891000747681
Radiologist #5,Postoperative glioma resection,Medium,Infiltrative Single,True,1,7,12.984857797622681
Radiologist #5,Presurgical glioma,Large,Irregular/Complex Single,True,1,8,17.847303867340088
Radiologist #5,Postoperative glioma resection,,,True,0,3,29.338207244873047
Radiologist #5,Postoperative glioma resection,,,True,1,9,14.882017850875854
Radiologist #5,Presurgical glioma,,,True,0,8,19.232518434524536
Radiologist #5,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,8,15.691695928573608
Radiologist #5,Presurgical glioma,,,True,1,9,13.745533227920532
Radiologist #5,Paediatric presurgical tumour,Medium,Infiltrative Single,True,1,8,11.576517343521118
Radiologist #5,Presurgical glioma,,,True,1,9,11.201578617095947
Radiologist #5,Meningioma,Very Large,Well-circumscribed Single,True,1,10,11.621177196502686
Radiologist #5,Postoperative glioma resection,Medium,Infiltrative Single,True,0,1,31.406954050064087
Radiologist #5,Postoperative glioma resection,Medium,Irregular/Complex Single,True,0,1,30.376477479934689
Radiologist #5,Presurgical glioma,,,True,1,7,12.273142576217651
Radiologist #5,Presurgical glioma,,,True,1,8,16.284507989883423
Radiologist #5,Presurgical glioma,,,True,1,9,65.311441898345947
Radiologist #5,Postoperative glioma resection,,,True,1,8,29.920869588851929
Radiologist #5,Presurgical glioma,,,True,1,6,17.9046790599823
Radiologist #5,Presurgical glioma,Medium,Irregular/Complex Single,True,1,8,12.162089347839355
Radiologist #5,Presurgical glioma,,,True,0,5,19.790426015853878
Radiologist #5,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,9,8.1977880001068115
Radiologist #5,Postoperative glioma resection,Micro,Single Lesion (Unclassified),True,0,3,15.462788820266724
Radiologist #5,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,9,9.7410571575164795
Radiologist #5,Metastases,Micro,Multiple,True,1,8,29.262603998184204
Radiologist #5,Postoperative glioma resection,,,True,1,8,11.305103540420532
Radiologist #1,Metastases,Small,Multiple,False,0,8,80.85851526260376
Radiologist #1,Presurgical glioma,,,False,0,9,22.425061464309689
Radiologist #1,Meningioma,Very Large,Irregular/Complex Single,False,1,7,38.931330442428589
Radiologist #1,Postoperative glioma resection,,,False,0,8,26.743602752685547
Radiologist #1,Presurgical glioma,,,False,0,7,33.966755390167243
Radiologist #1,Postoperative glioma resection,,,False,0,10,19.040259838104248
Radiologist #1,Paediatric presurgical tumour,,,False,0,9,22.64549994468689
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,False,1,9,19.854726791381839
Radiologist #1,Presurgical glioma,,,False,0,6,28.738009691238403
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,False,1,7,23.801636219024655
Radiologist #1,Presurgical glioma,,,False,0,5,59.194644927978523
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,False,1,9,39.547442436218262
Radiologist #1,Presurgical glioma,,,False,0,6,54.791235685348511
Radiologist #1,Postoperative glioma resection,,,False,0,8,25.24033522605896
Radiologist #1,Presurgical glioma,Small,Irregular/Complex Single,False,1,8,26.457901954650879
Radiologist #1,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,8,25.843059301376343
Radiologist #1,Presurgical glioma,Large,Infiltrative Single,False,1,8,39.38053560256958
Radiologist #1,Postoperative glioma resection,,,False,0,6,34.21495795249939
Radiologist #1,Presurgical glioma,,,False,1,5,37.743709564208977
Radiologist #1,Meningioma,Very Large,Irregular/Complex Single,False,1,9,14.228679895400999
Radiologist #1,Postoperative glioma resection,,,False,1,5,36.77071213722229
Radiologist #1,Presurgical glioma,,,False,0,7,24.774522542953491
Radiologist #1,Presurgical glioma,,,False,1,7,35.935609579086304
Radiologist #1,Postoperative glioma resection,,,False,1,6,35.565286874771118
Radiologist #1,Metastases,Medium,Multiple,False,1,8,49.142518997192383
Radiologist #1,Presurgical glioma,,,False,1,10,16.418055772781372
Radiologist #1,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,6,22.610073328018188
Radiologist #1,Presurgical glioma,,,False,1,9,18.925136089324951
Radiologist #1,Presurgical glioma,,,False,0,5,31.30378532409668
Radiologist #1,Presurgical glioma,,,False,1,10,15.088697195053101
Radiologist #1,Presurgical glioma,Large,Multiple,False,1,10,19.332988500595093
Radiologist #1,Presurgical glioma,Micro,Single Lesion (Unclassified),False,1,7,35.264658689498901
Radiologist #1,Postoperative glioma resection,,,False,1,6,31.052083253860477
Radiologist #1,Presurgical glioma,,,False,1,10,14.708705186843872
Radiologist #1,Meningioma,Very Large,Infiltrative Single,False,1,10,25.121302366256717
Radiologist #1,Postoperative glioma resection,,,False,1,8,18.99546217918396
Radiologist #1,Metastases,Large,Multiple,False,1,7,29.511779308319088
Radiologist #1,Presurgical glioma,Large,Irregular/Complex Single,False,0,5,60.340567350387573
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,False,1,6,15.675960540771484
Radiologist #1,Postoperative glioma resection,,,False,0,6,19.758968830108643
Radiologist #1,Presurgical glioma,,,False,0,7,121.75710105895996
Radiologist #1,Postoperative glioma resection,,,False,0,8,22.101396083831787
Radiologist #1,Presurgical glioma,,,False,1,5,22.758579730987549
Radiologist #1,Presurgical glioma,,,False,1,5,21.13406610488892
Radiologist #1,Postoperative glioma resection,,,False,0,7,17.932136058807373
Radiologist #1,Postoperative glioma resection,,,False,1,6,23.195273399353027
Radiologist #1,Presurgical glioma,Micro,Irregular/Complex Single,False,0,5,234.67450976371765
Radiologist #1,Postoperative glioma resection,,,False,1,6,44.442293643951416
Radiologist #1,Presurgical glioma,Small,Well-circumscribed Single,False,1,6,84.234812498092651
Radiologist #1,Presurgical glioma,Micro,Single Lesion (Unclassified),False,0,8,24.765183210372925
Radiologist #1,Postoperative glioma resection,Very Large,Infiltrative Single,False,0,7,22.953367471694943
Radiologist #1,Presurgical glioma,,,False,1,6,56.507491111755371
Radiologist #1,Metastases,Micro,Well-circumscribed Single,False,0,7,61.566269397735603
Radiologist #1,Presurgical glioma,,,False,1,7,25.364678621292114
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,21.696020603179932
Radiologist #1,Presurgical glioma,,,False,0,6,22.895416021347049
Radiologist #1,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,7,31.825647354125977
Radiologist #1,Presurgical glioma,,,False,0,8,22.287958145141602
Radiologist #1,Presurgical glioma,Micro,Multiple,False,1,6,23.934032440185547
Radiologist #1,Postoperative glioma resection,,,False,1,6,22.823391437530521
Radiologist #1,Presurgical glioma,Micro,Irregular/Complex Single,False,0,5,28.986665725708008
Radiologist #1,Presurgical glioma,Very Large,Multiple,False,1,8,18.325696706771851
Radiologist #1,Meningioma,Small,Irregular/Complex Single,False,0,7,40.470991134643562
Radiologist #1,Meningioma,Medium,Well-circumscribed Single,False,1,7,24.889677047729489
Radiologist #1,Presurgical glioma,Medium,Multiple,False,1,8,29.761291027069088
Radiologist #1,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,8,37.600227117538452
Radiologist #1,Postoperative glioma resection,,,False,1,8,20.476782083511356
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,False,1,7,43.04448127746582
Radiologist #1,Paediatric presurgical tumour,,,False,0,7,33.14306902885437
Radiologist #1,Postoperative glioma resection,,,False,1,7,19.036653518676761
Radiologist #1,Presurgical glioma,,,False,1,7,32.590656042098999
Radiologist #1,Presurgical glioma,,,False,0,5,22.328592777252201
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,False,1,9,17.253670454025269
Radiologist #1,Postoperative glioma resection,Micro,Irregular/Complex Single,False,0,8,188.53040599823001
Radiologist #1,Presurgical glioma,,,False,1,5,24.5456702709198
Radiologist #1,Presurgical glioma,,,False,1,7,24.197626352310181
Radiologist #1,Presurgical glioma,,,False,1,10,13.853574275970461
Radiologist #1,Postoperative glioma resection,,,False,1,7,20.678069353103641
Radiologist #1,Presurgical glioma,Micro,Multiple,False,0,5,92.956230878829956
Radiologist #1,Presurgical glioma,Small,Well-circumscribed Single,False,1,5,22.644965171813965
